trainer_seed,epoch,transition_count,cumulative_transitions,mean_original_reward,mean_training_reward,profile_0_count,profile_1_count,profile_2_count,profile_3_count,distinct_state_count,q_min,q_max,q_table_sha256
17,149,4096,610304,4.578556702372,5.443676028236,835,1695,1061,505,107,0.000000000000,126.873567999321,9718281178936d56465b02153ea6d2bb73b5d72eba9281981584201c870eeba3
17,150,4096,614400,4.560562898636,5.399926887511,994,1544,810,748,107,0.000000000000,126.882866082553,64cae8048d398a2d90bd1b6a1ab093c43d48326cd1dcb9720b2d88f96166e5c4
17,151,4096,618496,4.584520962477,5.430645373344,1155,1589,655,697,106,0.000000000000,126.882513192886,a4ed5bc1b8d5841764c99ed7b2cdc696bee2b9d94e36a29c7d5d025ea3981091
17,152,4096,622592,4.569863397819,5.360772438933,1004,1177,1125,790,108,0.000000000000,126.882453007794,b85ebac64233275fed001d64832604f36d6e02b442a19b49f369d938788bbb5e
17,153,4096,626688,4.583230766738,5.410689668513,843,1390,1303,560,102,0.000000000000,126.872062342721,6b50bc113ea4200e95babeb1588874df6f0bb6e2557ff6276275a6aed93750e4
17,154,4096,630784,4.578212008898,5.425721082466,897,1397,1448,354,104,0.000000000000,126.853116796474,e4519f30bc13c63ce26b0bdd27402eb313254bae00a7acb8e4a38ad6a91da81c
17,155,4096,634880,4.586890293517,5.420200822506,1154,1253,1270,419,103,0.000000000000,126.839147306836,53fd87e0001f8da7cbecefbe10bbc80828584b5f0e7f3ed8d5edb3119199dd62
17,156,4096,638976,4.575087159653,5.364235845643,976,998,1282,840,103,0.000000000000,126.824558610603,85a0586d9f13dc621af1f100a3a61e4446c8e2865bc9a84a0263a5e4bd1628c5
17,157,4096,643072,4.591168925232,5.424023357177,1184,1382,1086,444,103,0.000000000000,126.811428783992,b7f842456e278854f0f9b746476eef3e890ddf97cc1f94b2bb9618908df663a7
17,158,4096,647168,4.569978058075,5.348303833861,1365,1111,1173,447,102,0.000000000000,126.794989381983,462bb947f279b2cde71247a6ba03131e990d3dd2f88b056bb296c40bb0e37cbd
17,159,4096,651264,4.566719951435,5.326921797929,1339,1082,840,835,99,0.000000000000,126.784729955620,14f858586ca16ae463cb7966d61482d339366df75e1c78646198bbb9e8926bd4
17,160,4096,655360,4.592231764993,5.398829892005,1357,1187,1196,356,101,0.000000000000,126.765271325842,9fa9e24e8acd87562ce572cac2d76218889757434aa2d2a69c07f831a250b6cc
17,161,4096,659456,4.594224178708,5.424487535143,1340,1159,1120,477,103,0.000000000000,126.743569648401,6b687b1222db491bc134cc3d4def015ce8d40e9c4cbb18199c128aca890c0b36
17,162,4096,663552,4.595521641214,5.405434221107,1576,1123,1041,356,100,0.000000000000,126.713726062071,4bb0cb901c19165db183f5f18de9ffc0fb7395eedc4b6a82e3d584a2ec56c31f
17,163,4096,667648,4.590777481294,5.396894593146,1386,1317,813,580,102,0.000000000000,126.678232240124,4b5075cc51f23c844ec3763c86aaca144c5efd5204362969e7c6e6204acd68a5
17,164,4096,671744,4.592096248302,5.408660383833,1425,1391,595,685,105,0.000000000000,126.635755272325,7287035e011bf2f9aacecf941ff6c6360b9f2ed19cc31562d1f8bd59fa4ff8de
17,165,4096,675840,4.593362306273,5.414521490716,1255,1394,985,462,104,0.000000000000,126.593036080339,493691cf7258e633b771dc157e7e0babb80e58038c7493714ffb2fd9cf4605be
17,166,4096,679936,4.593777896813,5.423251723970,1607,1423,725,341,100,0.000000000000,126.550641639454,5a0eaf15620b8b69c9163a49de71487df7a7092c7a144577185285d40fb42737
17,167,4096,684032,4.583710440466,5.394590785300,1317,1453,797,529,100,0.000000000000,126.550641639454,771d701e4d3029ba64dc6d726844c1a618798ca98ac12ff085eaa90f71286b0c
17,168,4096,688128,4.591188890699,5.402715035453,1145,1603,778,570,99,0.000000000000,126.482419055969,768cf0d91b35891be74dac8c290f335f5ce51bbcc429c5ec208827968cbe00cd
17,169,4096,692224,4.587722003718,5.401847975809,795,1471,1038,792,103,0.000000000000,126.415612667674,9eab7d65031655dbfbbaab4394a48da20ddde212c56f128466de831481cdd64a
17,170,4096,696320,4.583949765865,5.378155997052,1059,1416,865,756,95,0.000000000000,126.353107203310,cafb44ee0608ff9501ce427cf60e9b1d2a0744ed7e631b0972bf80ba42b3b10b
17,171,4096,700416,4.600578493677,5.441005869239,1016,1593,840,647,99,0.000000000000,126.281922839087,bf674d91aa82a0751d2d0ff3878b10f6a391aa7ac8e00193798c6aa7deaca208
17,172,4096,704512,4.604467587859,5.440139882687,1249,1620,721,506,105,0.000000000000,126.214365637669,9600e095f3ebfceea52e6fddd962b861ee2d9d889a6cf524288bb7c431040864
17,173,4096,708608,4.595170944141,5.396011413283,1228,1332,787,749,103,0.000000000000,126.144308187221,1f187711ac51458db4ba1cee44e082e93283848337c6f9ed1510cd9519e8cf96
17,174,4096,712704,4.573015162098,5.340823343703,1393,1176,921,606,101,0.000000000000,126.065158329319,5e8b105b5560fba0e102bdeff2b932338c470819c212cbaccdb6df88f802cf21
17,175,4096,716800,4.597372244008,5.433243370562,1016,1477,806,797,102,0.000000000000,125.988138538719,1ec3dcb673414147f0f76c157b5ab0c4410d7389abfdf0c26ea116ca278bd901
17,176,4096,720896,4.585665183314,5.410905850443,745,1568,920,863,101,0.000000000000,125.911383406213,03d368d9a37c74ff8fdc65afe30ffee2a597ced1381c8bc2ad7d4e830044e8df
17,177,4096,724992,4.593610076894,5.425986206014,976,1858,586,676,102,0.000000000000,125.838991039387,182421fe90231c4ca22ee8c7ed9c4ef641f2134d13c3a5c60b0c2bec8533ed16
17,178,4096,729088,4.591204596632,5.413068386529,635,1617,999,845,106,0.000000000000,125.760625976746,8102568946ff8a559726c898f1b84be46f8a4188420a69c8fd6565f668e6ad9e
17,179,4096,733184,4.594048655717,5.420416302556,898,1503,1009,686,101,0.000000000000,125.685171128738,155bb1b5025335ce5c1d76ad0c66fe1504f527887cf246ff42d395cef19cea6a
17,180,4096,737280,4.595273712737,5.450255495481,1309,1572,656,559,99,0.000000000000,125.611905959377,a0cf9f2d3bd58967ee8b23f75dcd29901671265a5983275b7044d2fc9dcef0ba
17,181,4096,741376,4.596486943666,5.429804708258,1399,1441,597,659,99,0.000000000000,125.540120191753,1e187afee2731cd48e5b11358e01ae4a613c6150a013ebf596fb2c25606602ad
17,182,4096,745472,4.592157295870,5.396078402229,1494,1278,828,496,108,0.000000000000,125.463482357442,c945b1cfe97070314928435c92eb4e648d0ef146396dee345237db4e0614bdbf
17,183,4096,749568,4.596161034780,5.422274021931,1426,1543,890,237,106,0.000000000000,125.400234022678,7754031352063e7d206f3b114a1cdfa5fafa05d3e48900f59889e35b30504cb3
17,184,4096,753664,4.596241794067,5.404323133301,1420,1582,630,464,98,0.000000000000,125.336026293176,11fc144c792997383de3a3d8f889f1486eaac6bb7fc6ec9b0cf53d393fc5241a
17,185,4096,757760,4.602551344502,5.440840631916,1440,1479,597,580,105,0.000000000000,125.273301913151,5be9c027f2ce12627c417df3e6315da52aa7b476070d7f1a709760869da5769a
17,186,4096,761856,4.593352782566,5.387722165421,1256,1134,1143,563,101,0.000000000000,125.203768527383,af5165419a17a6f19b224f3b8d002f5dbbf0098c1d355a22d4d2706e4df50366
17,187,4096,765952,4.592793629548,5.384378131471,1268,1228,908,692,102,0.000000000000,125.141525227687,4ed4a5e1092813019874e984ce02836b12c7537ea5fb56740b0dd95ce4fd7b36
17,188,4096,770048,4.616220989541,5.457689622227,1252,1330,984,530,100,0.000000000000,125.078501927105,83fc359e49c16186df27e94bd7c85000a8f9e610c31f9888d5309375284f6b4d
17,189,4096,774144,4.610413318276,5.456028761386,1105,1347,1254,390,103,0.000000000000,125.013654245948,36d8be0b18c86ba9ca2e8457ece45584c182d86ff423f1c683be943f8282ab11
17,190,4096,778240,4.593663755854,5.417521722635,791,1455,1317,533,103,0.000000000000,124.951107384647,08a1b460560e10050ebc31468f1c1411cb6e2cc37b83d6948fd935121e9d4219
17,191,4096,782336,4.592580448076,5.386786147771,1427,1293,948,428,102,0.000000000000,124.882836505740,31b08608d1eba48e7a220fc06545ec8005dab72063a7cc63f25cb5d82cbe9b92
17,192,4096,786432,4.590093950551,5.390608224078,972,1668,991,465,101,0.000000000000,124.817783110920,3dfd02181a13668935ea11dc3a44d433fe43ac3d76729be32356f1a1d5bdf94b
17,193,4096,790528,4.590325712103,5.431088981223,1151,1447,844,654,100,0.000000000000,124.749832832289,fe6262609f956f167545513b9eeda392137c98b77f7fcf2dc115d14411dc48b3
17,194,4096,794624,4.600655446143,5.412822468168,1250,1519,1012,315,101,0.000000000000,124.679844819709,e01c447dd0d2838a4ae2aecd0147e43cd615848763f05b3b26f0e5327f111b84
17,195,4096,798720,4.617576036404,5.450951606553,937,1733,1085,341,101,0.000000000000,124.627405069645,1508432f76ac0704bcc0df4c1f8921370ac8c14913ec2dc71ca0f2a83abb0bc0
17,196,4096,802816,4.621323520474,5.460521620957,1170,1825,828,273,99,0.000000000000,124.569827381393,6001c839b030f55c7720fa3c7b5604cc8affc81e8f3909fcaa046647148d568c
17,197,4096,806912,4.609243053279,5.432947799054,1163,1560,1072,301,102,0.000000000000,124.525696502274,e7b77bb39db8d8c4cd097bd56fe70a28bd1a438ea4bad5011673da0d7b091e47
17,198,4096,811008,4.618353193871,5.455380060640,760,1862,1209,265,96,0.000000000000,124.480002380187,b5294ee22bd430ac73ea7cd3a37bd01d31149e17927ef83e644a208114ab4d98
17,199,4096,815104,4.611612604559,5.454453836203,1197,1506,1076,317,101,0.000000000000,124.426872685475,749e5d82c6e6759d005e477475c232aa2f1bcef0a5b005a843b2ee32aa2ced24
17,200,4096,819200,4.616101621401,5.464206778573,1325,1469,902,400,100,0.000000000000,124.382946389071,729df7b1626f3fee26e8502cfb931c6bbff2f881ae4f09e0ea216d4d4111e7b1
29,1,4096,4096,4.440547473346,5.164740186354,1006,997,1084,1009,111,0.000000000000,33.053052396939,208b5cd873339a7ce4b31b30f0967597a62a44aef4422a291b3a33b0740cc4da
29,2,4096,8192,4.440392831710,5.215457069027,1000,1061,991,1044,106,0.000000000000,49.575716899652,f85d50fc9c625bac80b55bd3f1a16fc2547c996fba2ebe78b7df60cc048305b0
29,3,4096,12288,4.444769191299,5.198465437069,1015,1016,1058,1007,105,0.000000000000,60.375266193946,f28bc5bd694200933148411c342b72a64c4bc099f6e28326fc59c5f603d65573
29,4,4096,16384,4.444957161762,5.197869662672,1021,1019,1044,1012,106,0.000000000000,73.129081375331,24dcf3c083c7bc3cdd4c7ad76f25a6f828755da0109f4da29f2103454ee625e4
29,5,4096,20480,4.447196452284,5.205200848197,994,1023,1061,1018,107,0.000000000000,76.582055708999,cacb2c88b51878460d4f7fdf6513392f1e47022c4800aa230ae654463ac17d14
29,6,4096,24576,4.440288065613,5.205998453857,1022,1017,1050,1007,104,0.000000000000,83.419355383221,6e57251657da182bea55e751b19842a2388e7d3d7f043728f2d146850729e533
29,7,4096,28672,4.439546604803,5.185343157494,1028,1038,1031,999,109,0.000000000000,89.471355443900,9d5466bb185c9bf314b8c3c1affb62a763f9301134ad5a4d561996c8b1450656
29,8,4096,32768,4.444043259841,5.189571965144,1046,1026,1023,1001,109,0.000000000000,92.725789668620,b1a5a74c248bd0706bd52844a646add4d0fe84a86cf813255d0ab89070ddfdd0
29,9,4096,36864,4.436679645116,5.138776197652,1033,1008,1014,1041,108,0.000000000000,95.707776915589,d58cc39a50335150b4ecca6cc76b3f3c4b4c97da89691d9a04726aa47714dc88
29,10,4096,40960,4.450424632673,5.201295698659,1053,1030,1045,968,103,0.000000000000,98.739895636270,1b33e226dcaf44fca1a88b0e3c7445d7f85439f434a3ea887827eb10767cd826
29,11,4096,45056,4.440884789364,5.161174899645,1052,977,1057,1010,112,0.000000000000,101.825862052523,849d2e79d03b06854148658d47adf108bdff971a950d992fe711d6c47e08186f
29,12,4096,49152,4.439115124703,5.178537158967,1091,1026,977,1002,100,0.000000000000,103.297481622040,48b3610d8cabd51098ff11fe02a3cb042827754f66c186c5d54a099c334a59cd
29,13,4096,53248,4.439107355427,5.152103738113,1063,998,1006,1029,103,0.000000000000,105.983506762450,643a7707fb949d6e4ceaef0423fd6e7a2eed6167850534c2d75573e6d5ea415a
29,14,4096,57344,4.444803800800,5.199950066481,1060,1017,1016,1003,106,0.000000000000,107.739933845827,02affedf6e6a102cdfbf0e43999d4896a32fe68bf40cb2d17f2e664c5e345cfc
29,15,4096,61440,4.441569499308,5.199975262856,1003,1080,1046,967,107,0.000000000000,109.539682580372,62d8aa17e862b2a69168735bd510a8c5ec3f86da1d59d7d6bf2b2798ab330b70
29,16,4096,65536,4.447542014477,5.198904386033,1024,1041,1021,1010,107,0.000000000000,110.813633849388,f2eacc8f4565ad52fe2317512377d0ef677dab585dc27118ba3992b879b6539e
29,17,4096,69632,4.440622239956,5.173271674669,1050,1002,1037,1007,107,0.000000000000,111.558832187564,cb332de2ddbf03983f5c9649bf8b96259e23b146b729c665eb618c1b447da521
29,18,4096,73728,4.438267694748,5.180633278993,1014,1070,1000,1012,108,0.000000000000,112.693744891267,7346f3f167946cd185df958b73123f3a0bc565859ee2c993aa28083796e1f757
29,19,4096,77824,4.452949349370,5.203586948262,1090,1051,1010,945,108,0.000000000000,113.498850819688,a6bd2eacb316f018e99a2b833c38b459b11ace9fdcc0bd414a63ef87fbe9ecdb
29,20,4096,81920,4.449772759115,5.194103243490,1086,1055,1051,904,110,0.000000000000,114.034155138345,218235ce27448b76b6abc6c4b77a9dac0f052e5146a4c6a152ebdc663639789e
29,21,4096,86016,4.441655964790,5.177862140410,1069,1048,1020,959,105,0.000000000000,115.207470310744,a426e4ee11b21edee4365a62d1ae5a0448527a20f956314233f765fc36884620
29,22,4096,90112,4.447840084801,5.193277819674,1068,1057,1013,958,104,0.000000000000,114.705431533904,47c38eb2b3b94bf156c7402d56714fec3ae2bfe959eb95e4068dbdd934402ef5
29,23,4096,94208,4.450451708922,5.199156933344,1018,1001,1063,1014,105,0.000000000000,115.302678855486,9b1a286ae1809f6efb6c983e8010cd0668a512638fd51bb45a01f750be45f161
29,24,4096,98304,4.448686643272,5.188903311370,999,1086,1029,982,110,0.000000000000,115.856020832167,e24365cafb6e2952d3630826519a4e3e628e6fc03945898d3279cec8c7c5a5a2
29,25,4096,102400,4.441357421469,5.181147459312,998,1085,1006,1007,111,0.000000000000,116.236468974250,668dacc471fc7a17a8e9974d4cb1e8f8d6632198cf30a58575271b79992ed688
29,26,4096,106496,4.442708042757,5.175878557749,1010,1039,1027,1020,105,0.000000000000,116.839999660987,36e8f14d5ff5fbd6c251502eb8f9a5375f8f314e48660d771f3cffcbcbe4db8e
29,27,4096,110592,4.448682438479,5.193699968760,1040,1025,1066,965,111,0.000000000000,117.235459564823,c413f000dc9e6c3e73edd82be5d3c20cfcf2f4f9368bb62affc490347a313054
29,28,4096,114688,4.440562372334,5.180823708084,1064,1092,1084,856,107,0.000000000000,117.751354370105,d3851eb288d2b55ed521f4168258b05855c0629be72cc4ac25f562d3a21f83be
29,29,4096,118784,4.457089589691,5.196065878295,1044,1047,1015,990,109,0.000000000000,117.536894265056,0db66c57db38046044678163b74531d3ecfc1503a73f3394bfeb561eea0fe07a
29,30,4096,122880,4.440588667910,5.167094906016,969,1071,1040,1016,107,0.000000000000,117.777364511402,bcf4c2f6ef58ff9911347847b02763d2024087c73f7814119a4e5f718605c109
29,31,4096,126976,4.451190791142,5.190877910664,1046,1065,1040,945,104,0.000000000000,118.015730789529,476b56f45f21fa97b3f67bf7b8b646d96e9f1280719631e2b17df332fd405dc6
29,32,4096,131072,4.453688513337,5.186185205691,1078,1006,1035,977,107,0.000000000000,118.266757384582,dfbcfe7976b42964a77745e0c2580afbd5c537165e76179b76ef49628944b85c
29,33,4096,135168,4.447464263073,5.180221310103,1096,1057,1027,916,109,0.000000000000,118.631237973671,fc3b0a5b7783427af255a77d50b74fd49d7d7e2fc1a801dfd03334497573696a
29,34,4096,139264,4.453131025672,5.203544610500,1069,1087,1050,890,106,0.000000000000,118.770981562686,08d2d8158b8d60021160805a114c3614d05299504f9694e1f0c2c94e1cb53453
29,35,4096,143360,4.447809656896,5.184274760396,1008,1172,1044,872,104,0.000000000000,118.865976987580,f902c83679732728daba30f72febfcb1b80fdfce1ea1ae0a568316a55a0cc5a7
29,36,4096,147456,4.444555454880,5.171312151553,1103,1066,969,958,109,0.000000000000,119.422417129161,25b5b1a79cd47655f8684720bdd69b8c0171edceba4b76c514df0265b4d17231
29,37,4096,151552,4.444024454902,5.180000163357,1045,1119,1016,916,108,0.000000000000,119.282224488558,64caeac7c89b78bdc84c5c89cf817fd081b6257efc952d605406d3ff1d28e8b5
29,38,4096,155648,4.454205535906,5.199578002997,1004,1121,1011,960,104,0.000000000000,119.194121375406,26b552d43e8466eaf2a3b61f90b72c7d6dd097f58c9e9a123355e54d44c2d130
29,39,4096,159744,4.458237612417,5.183261484826,1052,1003,1026,1015,106,0.000000000000,119.087493407471,a6335c3a664983542cd6bd1c1fd8e754fa692a28cefb75168fbc1f87a4984b71
29,40,4096,163840,4.459872353978,5.226887365131,1034,1087,1042,933,102,0.000000000000,119.231226778447,adb26cca8d5abd1ce0bdb8397f824b2ffcca32809185aca3cfae025b0025128e
29,41,4096,167936,4.453616548192,5.213117071676,1018,1158,1033,887,108,0.000000000000,119.204723983712,9530b72bcfd92ba90f22950d821c7e8796146e8bc3d6068c084a37275a01f6c7
29,42,4096,172032,4.448805903068,5.186906229458,1125,1128,1008,835,105,0.000000000000,119.248413398526,62015eaa3a36a14e151a8634b23201bd7a954a8b90a084951d5639dd3d44bbf8
29,43,4096,176128,4.450822180004,5.241843407515,1041,1161,1045,849,107,0.000000000000,119.213128128691,74e95cf8868a099d060e9ff9fb7b952244498a9a370c0c6592f644c727f0854c
29,44,4096,180224,4.455105030535,5.206613969798,948,1139,1070,939,107,0.000000000000,119.402729668842,686a79623257a25eb7441c8eb72a2b58e115835e53eb8596adf5679b2247327a
29,45,4096,184320,4.457215725491,5.210464464463,980,1093,1087,936,109,0.000000000000,119.385132531948,5e98eb76904182c3b198a81d7bb8ae9c7cadfbccfd5f6fb72e11de073447d107
29,46,4096,188416,4.454608312830,5.213269677100,1031,1108,1083,874,103,0.000000000000,119.524684300299,92c7439541c00f73c0b51f356be3a0053894f4ffa969746f8fe0f5393c9550a5
29,47,4096,192512,4.455321416499,5.206889181619,1092,1075,983,946,105,0.000000000000,119.281748045826,0dcb065f961b8a24b2d836d0a717a706db62261ea364f933adb2cf528e2e2c4b
29,48,4096,196608,4.463906742116,5.237120132526,963,1134,1097,902,104,0.000000000000,119.298758411569,18b7bff76465c9ab041b6e683fe0bb8fcbddae0dafea1900d4efa2660726eb72
29,49,4096,200704,4.454766962679,5.217708475715,1028,1127,1105,836,111,0.000000000000,119.469163060080,d4ff29dc9d1be54c48530a82b9f7766d40104ae19a180458fa58e4c19b4c800a
29,50,4096,204800,4.466058999540,5.255694494254,1015,1124,1021,936,107,0.000000000000,119.264560991107,2d239bf43ca64bc74a3fe1142fcd34368f46c14a1a1786fa9b1126de64493f7f
29,51,4096,208896,4.472788695869,5.243666013945,938,1131,937,1090,104,0.000000000000,119.414913301936,17a1bd338d119337989a5eb2aa92432ebe47888c0adb7a7a2cbe4d5a5e253f6b
29,52,4096,212992,4.460889265384,5.240434014662,1049,1190,989,868,108,0.000000000000,119.542598531351,667560866f0e0dc677a27afca7d746e91eefa9251959e64d7ca76188226e34b1
29,53,4096,217088,4.465947037243,5.252977602096,1009,1240,961,886,106,0.000000000000,119.386620886507,596bf68548bf915061662494f0fb63e6ec0584df72e6e78322e8709ba966d3ef
29,54,4096,221184,4.470957039841,5.250628940612,1007,1161,1051,877,109,0.000000000000,119.372302129889,f630479b5eabc47d270cbede10dffe6083f83f3c992bb430d329f9e7700cd03a
29,55,4096,225280,4.461060206260,5.210961039882,962,1169,1060,905,106,0.000000000000,119.165417575603,527bb3f82a71a2032bc6cf0ff340801e18fab73ecc228d95a0486d8336b51913
29,56,4096,229376,4.458722569599,5.240026020583,1051,1131,1072,842,108,0.000000000000,119.299329944386,9f410b4f8e12b64222163c6f828fd51652f6cce84c17303bb63dc9964ee86cb7
29,57,4096,233472,4.460766262546,5.226761339247,1104,1088,1000,904,104,0.000000000000,119.258731916391,70aed919a78d99c23b8b896f62b17ebab27107e13ce33fcfa6e99bfb646ed09b
29,58,4096,237568,4.473161304787,5.259128129303,974,1157,1071,894,104,0.000000000000,119.058697821866,8775e94c21bf01db0780e53580cf10ffde21e4fea37dd4272db7795d311d1634
29,59,4096,241664,4.476829682213,5.259610232758,993,1184,1074,845,108,0.000000000000,119.034038698549,e299e7d25645381c7e37e2202c65a6027d0b42a98d67ef8bd3222de81b35c675
29,60,4096,245760,4.477411444946,5.249530057128,921,1227,1072,876,108,0.000000000000,119.232502758167,83396b0ecacb2e7807682995c427418e8b1d40fc2237faea40b98029f88fffe5
29,61,4096,249856,4.473209492060,5.278563065895,1002,1260,961,873,109,0.000000000000,119.243353197208,e72d99cc9d325630930c6f1a93492b2b6fcd53065d7dd360e8b0d79dc4f0c7a3
29,62,4096,253952,4.477706146447,5.277032105319,993,1205,1067,831,106,0.000000000000,118.948407730863,940d4bb843e3b664ea86ab6cc2759008bb6ae09e1a23ec94a517a9c521ad6485
29,63,4096,258048,4.475216794151,5.260359852387,1034,1101,1041,920,106,0.000000000000,119.455882086717,0778725765e99ef3c745936c5023e662a2b7430b04a1f4bf8d8e69fc40241355
29,64,4096,262144,4.474041596573,5.255061405825,1065,1206,955,870,106,0.000000000000,119.676025687954,d1b90751d0dd59688a17cb1951080979e73e0bf0bb53fb61952b310882541ff6
29,65,4096,266240,4.467883949289,5.253663238563,914,1243,1036,903,106,0.000000000000,120.029467634517,206ba78ac2e1156e6f1a785f3ffc979af4edcd51435697a97dedc74f8e516131
29,66,4096,270336,4.485010627461,5.279390654376,920,1240,1039,897,106,0.000000000000,119.854989283800,b12b0b4660cf045978c44f5993d4e4a9994a3bdf8e864689ce83e71aefe6f4e5
29,67,4096,274432,4.493138620697,5.299911416383,1050,1151,1048,847,109,0.000000000000,119.892427892634,a3e3ad2c30f620e0ea7c6d118aea0663427ca146618bea30dc428593e6ae63ee
29,68,4096,278528,4.490671168418,5.326255474452,978,1294,962,862,104,0.000000000000,120.211175120116,0aa1508ca7cd0ba5b04b44e2e635d6a9fb35f9736b24b1b032f753e8f18cfe7d
