QF6R,1,1052,3,177,0,000,130004,64910,310,0
QF6R,1,1052,4,177,2,001,065534,65032,312,0
QF6R,1,1053,0,118,0,000,000000,65535,002,0
QF6R,1,1053,1,118,0,001,000000,63593,309,0
QF6R,1,1053,2,118,0,001,131002,63593,310,0
QF6R,1,1053,3,118,1,000,065522,65535,310,0
QF6R,1,1053,4,118,0,001,131002,63593,312,0
QF6R,1,1054,0,176,0,001,000000,64712,002,0
QF6R,1,1054,1,176,0,000,000000,61827,309,0
QF6R,1,1054,2,176,0,000,131024,61827,310,0
QF6R,1,1054,3,176,0,000,131024,61827,310,0
QF6R,1,1054,4,176,0,000,131024,61827,312,0
QF6R,1,1055,0,172,0,255,000000,00000,002,1
QF6R,1,1055,1,172,0,255,000000,00000,006,1
QF6R,1,1055,2,172,0,255,000000,00000,007,1
QF6R,1,1055,3,172,3,255,000000,00000,007,1
QF6R,1,1055,4,172,0,255,000000,00000,009,1
QF6R,1,1056,0,076,0,000,000000,59367,002,0
QF6R,1,1056,1,076,0,000,000000,59367,309,0
QF6R,1,1056,2,076,0,000,000000,59367,310,0
QF6R,1,1056,3,076,2,000,000000,59367,310,0
QF6R,1,1056,4,076,0,000,000000,59367,312,0
QF6R,1,1057,0,050,0,000,000000,64570,002,0
QF6R,1,1057,1,050,0,001,000000,63931,309,0
QF6R,1,1057,2,050,0,001,130866,63931,310,0
QF6R,1,1057,3,050,1,001,065433,63931,310,0
QF6R,1,1057,4,050,0,001,130866,63931,312,0
QF6R,1,1058,0,223,0,001,000000,58982,002,0
QF6R,1,1058,1,223,0,000,000000,61413,309,0
QF6R,1,1058,2,223,0,000,000000,61413,310,0
QF6R,1,1058,3,223,2,000,000000,61413,310,0
QF6R,1,1058,4,223,3,000,000000,61413,312,0
QF6R,1,1059,0,002,0,001,000000,58982,002,0
QF6R,1,1059,1,002,0,001,000000,58982,007,0
QF6R,1,1059,2,002,0,001,000000,58982,008,0
QF6R,1,1059,3,002,1,001,000000,58982,008,0
QF6R,1,1059,4,002,3,001,000000,58982,010,0
QF6R,1,1060,0,071,0,000,000000,58982,002,0
